PlantID_final,Easting,Northing,is_mother
K1661,-185.071191816998,570.500463220291,False
M1377,-37.4542651330121,-157.923763969913,False
M1378,-185.891499283025,570.684855040163,False
M1379,1640.58576185699,-741.992468399927,False
M1381,1199.81629418902,-554.929488340393,False
M1383,825.673966941016,-51.687204759568,False
M1384,-741.785296357994,392.154283219948,False
M1386,-184.47809172899,570.08534105029,False
M1388,811.181889328,-75.5581339597702,False
M1389,-140.024993069994,353.95265433006,False
M1390,26.5690993209719,-62.8310705600306,False
M1391,-141.545999408001,570.491915809922,False
M1392,-183.957568206999,569.732086669654,False
M1394,1187.81493714801,-542.592460259795,False
M1396,1570.53161166399,-709.848701730371,False
M1397,765.824141856981,-427.101463209838,False
M1398,567.747005105019,-91.5699538299814,False
M1399,-184.150619024003,569.830802300014,False
M1404,-509.919918351981,426.471241359599,False
M1405,-1144.38062220102,558.642873910256,False
M1406,-1000.307369088,-245.083502200432,False
M1407,-1626.265291257,-60.1143876500428,False
M1408,-355.354071312002,795.648319610395,False
M1409,-1110.19942147599,552.072783949785,False
M1411,-369.774932565982,710.892499639653,False
M1412,-750.807158970973,390.280997830443,False
M1417,-357.991167675005,785.065169890411,False
M1421,-444.163967749977,435.746958030388,False
M1424,-1147.87812757801,562.879138690419,False
M1427,-1610.17309530801,-52.1395715195686,False
M1428,-558.589563979011,407.434420339763,False
M1429,-347.164468678006,810.240850280039,False
M1431,-1595.08765791199,-53.7427472202107,False
M1432,-664.761004169006,391.147723060101,False
M1433,-1184.54335056501,570.173103829846,False
M1434,-442.068497165979,434.850099660456,False
M1436,-358.431559063029,777.539679449983,False
M1438,-1399.928064343,-182.285895730369,False
M1439,-500.698696814012,424.304878260009,False
M1440,-666.30843389302,391.284613399766,False
M1442,-441.618960489985,434.674171149731,False
M1445,-1694.50534745603,-75.3083209395409,False
M1452,234.176688226988,-377.024716369808,False
M1454,240.494383966026,-379.565076099709,True
M1457,206.805015573977,-366.060897829942,False
M1458,559.429848557978,-434.467529949732,False
M1459,235.114731047011,-376.910496819764,False
M1460,233.824970767018,-376.956499679945,True
M1461,245.624896630994,-370.696677099913,False
M1462,235.832094323996,-375.988778909668,False
M1463,234.039125907992,-377.62067344971,True
M1464,241.110833656974,-377.749427040108,False
M1465,559.907740731025,-434.70366443973,False
M1466,207.121078874974,-365.45688004978,True
M1468,559.04864855198,-434.014781000093,False
M1469,556.547230662021,-433.434788689949,False
M1470,238.821810920024,-378.685224570334,False
M1473,240.85849444801,-377.704496460035,False
M1474,224.318982598023,-366.208365879953,False
M1475,-943.958684132027,-262.250856149942,False
M1476,234.90045335202,-376.737160639837,False
M1477,211.866566369019,-370.175687120296,False
M1478,240.654593452986,-377.554593199864,False
K0508,13.9960866050096,-433.334900950082,False
M1480,234.280283003987,-378.028615159914,False
M1481,249.35255667998,-367.182333540171,False
M1482,234.963788586028,-376.603476430289,False
M1483,322.611480424996,-369.839473229833,False
M1484,115.371303397988,-408.78911282029,False
M1486,-1338.92680228502,-202.219763619825,False
M1489,565.94588496798,-427.437273129821,False
M1490,-1598.55055810499,-51.4489157898352,False
M1491,247.820175461005,-380.894797840156,False
M1492,559.444245490013,-435.318323479965,False
M1494,281.226301443006,-377.345169739798,False
M1496,-1074.08851551497,-210.846324680373,False
M1497,565.908432030992,-428.411883049645,False
M1498,560.529688368028,-434.350569060072,False
M1499,-1595.28442824801,-54.804426940158,False
M1500,260.24542276602,-383.655608760193,False
M1501,362.080493801972,-75.775122740306,False
M1503,787.532164009986,-75.2739826096222,False
K1664,-659.136200227018,391.465881790034,False
M1506,790.049870412971,-71.9284753501415,False
M1507,-1629.15612455702,-49.5225461600348,False
M1513,-153.78397922701,340.104574839585,False
M1514,-157.856709108979,256.100870830007,False
M1516,702.608414937975,-74.5360915102065,False
M1518,357.787833841983,-71.9030633503571,False
M1521,-459.786616420024,429.294655569829,False
M1523,786.973732313025,-87.1780248098075,False
M1526,-151.950852247013,485.815288409591,False
M1528,-157.958210527024,254.542836680077,False
M1529,-1618.49279900501,-51.1000342098996,False
J1337,-139.826734045986,330.231371450238,False
M1533,-142.993806843995,464.719388370402,False
M1535,789.88920123101,-72.808480380103,False
M1537,820.106182602991,-54.6901263501495,False
M1538,-140.062926911982,330.795853770338,False
M1539,-138.815692532982,335.494123400189,False
M1542,-211.993234721012,575.936410170048,False
M1543,288.951398256992,-53.642744069919,False
M1547,-1625.811596705,-49.6573726898059,False
M1549,-1635.597050749,-49.6976213697344,False
M1550,-153.257354844012,488.592429179698,False
M1551,-439.254875915009,436.280775560066,False
M1554,-627.603461658,373.644517599605,False
M1555,-1165.48150726903,565.998338770121,False
M1556,-517.913152861991,421.344862029888,False
M1557,-117.053722582001,567.535767509602,False
M1559,-659.322524505027,391.313563819975,False
M1560,-656.464586534014,389.834158400074,False
M1562,-1136.10940777202,557.384537409991,False
M1563,-441.113569726003,434.987362580374,False
M1564,-490.946124508977,427.18438000977,False
M1566,-481.269136597984,427.785976669751,False
M1567,-374.044012370985,707.205605749972,False
M1568,-597.040318685991,389.872952049598,False
M1569,-492.622428045026,425.308195159771,False
M1250,-455.473558372993,436.270319069736,False
M1571,-438.403894086019,436.904462669976,False
M1573,-573.138173303974,399.896760869771,False
M1574,-596.989088060975,391.993445710279,False
M1577,-127.636153472995,569.479904130101,False
M1578,-138.884724708972,574.947144339792,False
M1580,174.867060713994,-397.469531469978,False
M1581,-495.88108666701,425.378248940222,False
M1583,-137.438130278024,572.498298999853,False
M1584,-349.082386246009,812.207377489656,False
M1585,-658.336037478002,391.367164090276,False
M1591,-519.773360768973,425.007645400241,False
M1593,177.443764247,-397.934985180385,False
M1594,-481.826073330012,428.561640970409,False
M1597,183.680828299024,-390.103605999611,False
M1599,-137.444082050992,572.261827629991,False
M1600,-509.072320464009,424.494167280383,False
M1601,-368.128223857027,-603.530119740404,False
M1602,-2261.08373700897,-364.446857050061,False
M1603,-144.038796365028,579.532962090336,False
M1604,63.2126150259865,75.2778533101082,False
M1605,562.674400835007,-428.421441519633,False
M1606,-145.627032492019,578.468623209745,False
M1607,-2260.74053339002,-365.25247946009,False
M1610,-2261.17140716198,-361.144345840439,False
M1611,-2150.38003373798,-249.360824299976,False
M1612,-2185.10159222002,-269.573964820243,False
J1675,-2190.90784369898,-273.314793510363,False
M1614,-1138.005574329,560.533728250302,False
M1615,-177.836837379029,-295.614387829788,False
M1617,60.6077430360019,69.0995576996356,False
M1619,-522.020057384972,415.957215930335,False
M1621,279.432376685028,-377.695553990081,False
M1623,-18.5643362440169,-452.036286859773,False
M1625,-170.422823810019,-297.599593659863,False
M1626,-2261.48051646102,-362.617860560305,False
M1628,-203.126794068026,-512.978651899844,False
M1631,-201.451741555997,-511.547692700289,False
M1633,-132.428358577017,569.900738160126,False
M1634,-40.0469080149778,-156.295365470462,False
M1638,475.995884709002,-365.153378560208,False
M1639,-176.983344751003,-296.355496220291,False
M1640,-2261.59683489101,-360.80865794979,False
M1641,-224.647819990001,-526.845370640047,False
M1644,-147.303188679973,-280.576318290085,False
M1647,-171.643938715977,-297.775086499751,False
M1652,21.8279727729969,-75.9023304898292,False
M1653,-151.340147975017,-282.033780669793,False
M1654,22.1016854179907,-75.3134078104049,False
M1656,-18.3903628319968,-155.022611490451,False
M1658,-60.0259497389779,-230.857967169955,False
M1660,-71.6960007050075,-237.066496290267,False
M1662,-945.024863142986,486.906783389859,False
M1663,44.1013720239862,-11.6753753200173,False
M1666,-148.063450073998,-280.400360439904,False
M1667,43.225134992972,-13.3571499297395,False
M1668,-942.863423024013,491.438288469799,False
M1669,-949.705508053012,488.932733699679,False
M1670,-150.311452692025,-278.995550580323,False
M1672,-942.025705109001,483.824363050051,False
M1675,-1067.93044668401,533.455881609581,False
M1678,-1166.62476301298,565.878798830323,False
M1679,-1207.40279687499,416.558582359925,False
M1680,-945.471901749028,488.529700250365,False
M1681,-947.470926736016,487.265725369565,False
M1683,-1199.67511630402,573.382836460136,False
M1684,-1177.01631863398,569.471516829915,False
M1686,-950.24450030498,487.963641770184,False
M1687,-674.328497626993,390.942737150006,False
M1688,-937.388432495005,483.353596690111,False
M1689,-1107.12701007398,549.560280869715,False
M1690,-1207.551954808,571.310941739939,False
M1691,-1001.09388450498,506.396624529734,False
M1692,-947.619596338016,490.942009200342,False
M1693,-1186.661128662,570.052103029564,False
M1694,-1107.26775271498,547.518508370034,False
M1695,-1168.11358680099,564.034018689767,False
M1698,-1204.90087029798,418.990735939704,False
M1699,-1183.32148274599,572.205169069581,False
M1700,-940.250037609017,463.901322060265,False
M1701,-925.95187521202,472.900179119781,False
M1702,-921.068660881021,472.352316020057,False
M1703,315.121939954988,-383.520839559846,False
M1706,-675.491661119973,389.188678770326,False
M1707,314.981951605994,-380.745309250429,False
M1708,318.876717621984,-384.735240349546,False
M1709,-872.580261067022,447.809238529764,False
M1710,-921.437096556998,473.645658610389,False
M1713,-870.78472207702,448.416943330318,False
M1714,-921.960755773005,474.033428410068,False
M1715,-680.39005556202,388.96695872955,False
M1716,314.38314839598,-381.708295100369,False
M1719,-920.893933938001,474.154959339648,False
M1722,-668.096824295993,389.328630999662,False
M1723,-921.963529210014,474.163387539797,False
M1724,-678.886698939023,386.650636689737,False
M1725,-681.318912281014,388.961591919884,False
M1726,-926.055687632004,471.552061649971,False
M1727,317.997804198996,-381.477537550032,False
M1728,-921.422585421009,477.311263349839,False
M1729,-682.215655573003,387.728770690039,False
K0582,336.607152989018,-394.971392289735,False
K0584,318.036751568026,-383.255861099809,False
M1732,313.407405546983,-382.527281760238,False
M1733,-663.685970881023,385.641189300455,False
M1734,-934.967019248987,480.782810930163,False
M1735,-682.098546124005,389.001230739988,False
M1740,-850.27796690102,434.751269750297,False
M1741,-858.194263253012,438.879341320135,False
M1742,-673.136296656972,390.143437890336,False
M1743,-686.832136465993,387.351826810278,False
M1744,330.015803445014,-388.202728459612,False
M1746,-666.261447082972,389.677205000073,False
M1748,314.263203810027,-382.847476139665,False
M1751,320.487346736016,-373.657704040408,False
M1753,-664.699727896019,389.21256059967,False
M1754,257.453466820007,-390.94910611026,False
M1757,-921.452722948976,474.997310309671,False
M1758,-673.116949243005,390.104358370416,False
M1759,108.258246365993,-413.739191779867,False
M1760,307.617703984026,-380.34916825965,False
M1761,158.637315955013,-402.50965801999,False
M1762,256.142239482026,-393.191440129653,False
M1764,360.305616440019,-381.517414459959,False
M1765,-227.925420549989,-520.726370249875,False
M1766,257.14275444299,-390.160623090342,False
M1767,-93.7987192110159,-474.793371300213,False
M1769,71.0595943860244,-413.133578170091,False
M1770,354.655689010979,-379.14651430957,False
K0448,15.6300574020133,-457.494823929854,False
M1773,486.362434067996,-374.662252750248,False
M1775,333.53946065699,-373.158088089898,False
M1776,-244.552000864991,-527.87008749973,False
M1777,259.368054172024,-391.960389840417,False
M1778,-48.8064259670209,-466.791584289633,False
M1779,-668.065396728984,389.038446109742,False
M1780,259.114148689026,-393.453478690237,False
M1781,-47.8041999359848,-469.42546708975,False
M1783,-672.336064961972,390.893139869906,False
M1785,-82.8264821480261,-472.099779170007,False
M1786,-319.122718845028,-578.195665130392,False
M1787,26.0560216429876,-435.649072090164,False
M1788,256.719995084975,-391.478647050448,False
M1791,-308.33660464501,-576.595340579748,False
M1792,251.543428795005,-391.925670829602,False
M1795,141.183626397979,-394.884604520164,False
M1796,115.611093282991,-413.98883247003,False
M1799,67.4273873760249,-428.323507229798,False
K1156,27.5676724169753,-433.102458240464,False
M1801,-131.602437825,405.61020493973,False
M1802,349.080143822008,-382.191186210141,False
M1803,310.119698471972,-379.440082870424,False
M1805,239.832401663007,-378.979341530241,False
M1806,691.709519615979,-433.460301119834,False
M1807,328.995729018003,-380.874647639692,False
M1808,-139.29149596201,568.831614989787,False
M1809,-123.460237130988,594.278532570228,False
M1813,-142.679488695983,573.061730059795,False
M1814,477.808120411006,-373.199589540251,False
M1815,342.790473627974,-382.215360820293,False
M1818,342.822310585005,-381.785943520255,False
M1819,-133.538011246012,569.580774829723,False
M1821,237.097667282971,-377.499428129755,False
M1823,282.765341827006,-374.96870524995,False
K0631,59.0453739379882,-404.080380620435,False
M1826,234.35029686999,-371.615152720362,False
M1828,-131.260022517003,509.685692819767,False
M1829,240.075279635028,-371.943652279675,False
M1830,307.451949780982,-372.550590350293,False
M1831,-161.115325786988,-487.31709745992,False
M1832,-49.7257155739935,-459.346822770312,False
M1833,343.574577903026,-380.729111920111,False
M1834,304.90072465199,-373.432490349747,False
M1835,-127.507206869021,-477.800458810292,False
M1837,-219.575858842989,-514.292031669989,False
K0422,22.1282382059726,-437.611985609867,False
M1839,271.194081433991,-377.082254519686,False
M1840,-139.512470846996,328.209066280164,False
M1841,690.192146643996,-429.171903830022,False
M1843,206.003445806971,-365.261543519795,False
M1846,216.553613414988,-362.477409870364,True
M1847,224.187071924971,-367.157521479763,False
M1849,274.820029061986,-375.44242318999,False
M1850,350.390312645992,-381.705626839772,False
M1852,326.916102960007,-387.184201570228,False
M1856,-1185.57549421501,573.903563239612,False
M1858,207.234222816012,-367.610245459713,False
M1861,-1145.38890419097,559.241447580047,False
M1862,-1185.65004149301,573.688948240131,False
M1863,-1080.73189514602,541.362649019808,False
M1864,333.525222719996,-392.339511579834,False
M1865,-1127.87149706698,568.299901840277,False
M1866,-1146.85300744697,560.564653120004,False
M1867,-1132.51853708201,566.376661029644,False
M1868,-1203.15044158598,570.754869789816,False
M1869,-1082.34756589198,539.714697020128,False
M1870,-1164.72780772799,564.132155509666,False
M1871,316.955945625028,-382.451278960332,False
M1872,-1130.22165118798,567.601763689891,False
M1874,326.777266829973,-385.223787330091,False
M1875,315.204110499006,-384.198019649833,False
M1876,-1011.37480764498,507.479251880199,False
M1877,-1186.42952242203,573.568729690276,False
M1879,-1163.65157451102,564.838780160062,False
M1880,329.869634534989,-388.345512259752,False
M1881,533.993315230007,-52.9483510600403,False
K1920,540.161786217999,-58.7783432500437,False
M1883,535.600589810987,-55.7374802101403,False
M1885,532.942587659985,-49.4034246699885,False
M1886,489.173577694979,-58.8168523199856,False
M1889,513.134002805979,-51.7538880398497,False
M1890,499.580621253001,-55.924153120257,False
M1891,501.544564546028,-49.1402316698804,False
M1892,475.989050897013,-67.5407504001632,False
M1894,337.820229512989,-396.530316860415,False
M1895,433.278885070002,-81.9069645702839,False
K1928,445.573426892981,-76.5738709997386,False
K1390,339.557581913017,-398.424726479687,False
M1899,435.386442488991,-81.8231170503423,False
M1901,347.742655990995,-406.730877200142,False
M1903,538.236951182014,-56.3078339397907,False
M1904,336.701260928996,-395.596507879905,False
M1905,541.874721369008,-57.8218013998121,False
M1906,475.245527729974,-67.4716480495408,False
M1908,361.484419513028,-69.5743366703391,False
M1909,312.897282784979,-382.734979559667,False
M1910,312.567744007974,-382.543741780333,False
M1911,313.602742862015,-382.76815082971,False
M1912,306.024885436986,-381.374694460072,False
M1913,431.44701505499,-78.4613041402772,False
M1915,312.785613128974,-382.171861370094,False
M1916,470.357312482025,-65.3144978396595,False
M1917,430.731949807028,-81.0066096996889,False
K2033,251.474671437987,-388.083723899908,False
M1920,312.733606125985,-381.852586840279,False
M1922,281.229235548992,-390.02150235977,False
M1923,263.050447751011,-390.565484230407,False
M1924,258.536976311007,-393.125188260339,False
M1925,270.279442212021,-391.817510359921,False
M1926,265.026041826,-394.361437819898,False
M1927,306.355705638009,-384.251123200171,False
M1929,278.474218496995,-388.488082200289,False
M1930,262.706560976978,-395.050383630209,False
M1931,305.784313048993,-384.790195750073,False
M1934,306.565104437992,-381.23395239003,False
M1935,425.245178235986,-80.4420765703544,False
M1936,340.078671243973,-399.916202330031,False
M1938,337.533323452983,-396.511667920277,False
M1939,307.755635411013,-385.066932179965,False
M1940,310.495551934,-381.132100369781,False
M1942,312.322336576006,-381.789282489568,False
M1943,274.202683930984,-395.771128459834,False
M1944,256.120431402,-394.338345539756,False
M1945,264.657924623985,-393.554565990344,False
M1946,283.360482515011,-389.592590689659,False
M1947,346.318041084975,-405.933687980287,False
M1948,307.124735996011,-382.505969819613,False
M1949,305.017733155983,-383.901281479746,False
M1950,310.556604952028,-381.095003879629,False
M1951,-1722.68535857397,-94.4314119899645,False
M1953,339.159456069989,-390.217196960002,False
M1954,-1730.05323168199,-98.2574351504445,False
M1955,-1647.13606370101,-63.1643688604236,False
M1956,-1730.758092526,-101.726591209881,False
M1958,-1595.26227786898,-52.9034917904064,False
M1959,-1637.85466309899,-61.0152508802712,False
M1961,-1718.729965551,-109.021823990159,False
M1963,335.312741346017,-387.155060240068,False
M1967,357.162159027008,-393.863232280128,False
M1972,299.841900991974,-385.515478859656,False
M1977,-1601.06147251202,-52.3383464002982,False
M1978,301.950218699989,-384.143503339961,False
M1982,-1601.35422313702,-53.2346071703359,False
M1983,-1602.09074924799,-41.3007494201884,False
M1984,327.383113298973,-383.014901390299,False
M1985,302.311337553023,-385.651019760408,False
M1989,-1723.15820037603,-94.2684687403962,False
M1990,-1696.06357437698,-75.8684815596789,False
M1996,-1617.51631103398,-45.3129299199209,False
M1998,-1722.71252192598,-94.8664275500923,False
M1999,-1713.92620295502,-97.0339882997796,False
M2013,349.090359368012,-388.838718400337,False
M2016,360.600263567991,-390.060303750448,False
M2018,358.112005568983,-394.044515459798,False
M2025,427.043558844016,-79.1677730903029,False
J0416,349.999133835023,-68.0909289000556,False
M2032,337.495288831007,-59.1061969995499,False
M2036,358.851740878017,-69.4414912499487,False
M2039,290.703495890019,-55.5206712801009,False
M2040,359.372286203026,-71.2860985696316,False
M2043,330.555021629028,-59.9972786502913,False
M2044,425.641362214985,-78.749519130215,False
M2046,353.065690362011,-67.9319660095498,False
M2048,336.988701340975,-59.8503035902977,False
M2049,334.321744834015,-58.7498367000371,False
M0469,1045.41014335898,-576.148004829884,False
M0476,-79.1380114629865,-243.587493799627,False
M0149,631.085200296016,-452.508908160031,False
M0433,1199.41814144701,-555.171761759557,False
M0230,-324.974926905998,-573.763149250299,False
K1292,-378.49709767499,-606.008868340403,False
M0031,-23.8557142820209,-455.2625438096,False
M0819,311.748757708003,-372.442705949768,False
M0502,1132.47789163102,-599.063284000382,False
M0220,-435.916429530014,-602.491370500065,False
M0373,-2173.69777390198,-263.767934800126,False
K0626,43.2417038159911,-429.41806763038,False
K1809,26.0145148549927,-436.76244887989,True
M0345,-16.563071416982,-460.747656890191,True
M0204,-434.792253779015,-591.91061377991,False
M0784,-172.554070449027,-501.323671570048,False
M1768,101.15853491798,-413.217996359803,False
M0328,-124.500586709997,-477.184634310193,False
K1285,-291.986995098996,-553.448712299578,False
M0954,-894.695894278004,-274.506998520344,False
M0168,-1119.91957365698,-207.259755199775,False
M0633,-819.011877027981,418.729856600054,False
M1207,-200.557293560007,555.314257609658,False
J0156,283.40181689302,-57.072982779704,False
K1895,287.958131946973,-54.9579285401851,False
M1275,279.60708173702,-63.657136419788,False
M1260,433.477411166998,-78.4565795399249,False
M1288,473.02047146298,-66.6314179403707,False
M0692,296.197065280983,-381.382765839808,False
M1330,609.948153666977,-100.249083160423,False
M0745,628.444424371992,-102.156279910356,False
K1987,776.614003888972,-73.4286879301071,False
M0078,240.000681272009,-376.938962640241,True
M0783,63.6031258060248,-428.395282070152,False
M0408,-156.132851767004,-487.851053300314,False
M1952,-615.541878089018,-403.325003179722,False
M0621,-1158.01022876101,561.383977489546,False
M1659,49.1382981860079,6.05455300025642,False
M1677,-1000.78868559602,500.047859939747,False
M0047,-22.4165017660125,-453.96224043984,True
M0186,-946.87558794301,-258.425315869972,False
M0214,-438.570662174025,-590.996496140026,False
M0751,326.423333743005,-385.771875999868,False
M0647,-1205.781124765,570.530705479905,False
K0731,531.48070267099,-407.190056160092,False
K0863,348.919702398998,-387.427655669861,False
K1026,436.495467540983,-82.6668541599065,False
K1048,626.295262105996,-101.718915579841,False
K1623,613.320303936023,-97.5780291901901,False
K1670,-181.935480614018,569.111508440226,False
K1881,417.807510324987,-84.8581363698468,False
K1977,737.256040573993,-73.6184547301382,False
M1825,-806.494042058999,-322.290936579928,False
M1402,-362.089195778011,786.755662349984,False
M0837,1336.442045437,-529.069290379994,False
M1318,475.229929770983,-67.8479374498129,False
M1059,-147.522789001989,-273.615555440076,False
M1845,444.775839449023,-365.348299049772,False
M1343,-427.908641369024,-600.032453110442,False
M0432,-339.059104143002,-572.985435949638,False
J0171,869.449781287985,-470.35573101975,False
J0422,444.756152583985,-79.2902009701356,False
J1246,57.6924751619808,-421.843627049588,True
J1251,69.6904933920014,-417.460761919618,False
K0133,-154.222172220994,-481.494263740256,False
K0475,-350.701096386008,-583.511435650289,False
K0479,-372.186370302981,-594.658494840376,False
K0635,41.6153754719999,-428.135560769588,True
K1719,103.870598586975,-411.506152650341,False
K1759,-381.434767284023,-605.56259243004,False
K1795,-110.705267435987,-470.020951449871,False
K1797,-52.1433514520177,-458.127877069637,False
K1826,69.6707318919944,-412.864205460064,False
K1859,63.1657744820113,74.5532073201612,False
M1540,-153.070208817022,334.664249720052,False
M1736,-662.813937100989,390.920945590362,False
M1671,-566.871663301019,402.895379340276,False
M1553,-634.802852825029,373.264734540135,False
M1283,445.315462107013,-75.7382143503055,False
M0274,252.401331179019,-392.569049649872,False
M0156,-1048.49386245001,-229.261536589824,False
M0173,-1113.23722812202,-209.96194974985,False
M0387,-2177.11523680901,-263.690891250037,False
M0392,-2169.15456037002,-258.416078589857,False
M0404,1230.82303362602,-555.559555930085,False
M0407,-343.803033864009,-587.868763100356,False
M0409,-289.171488364984,-556.035768000409,False
M0448,-344.227721992997,-578.042894490063,False
M0498,-149.896134215989,479.204337569885,False
M0503,1254.65042607102,-325.366045339964,False
M0614,-1077.58981031203,534.71721426025,False
M0711,-471.450877632014,430.419366830029,False
M0809,1249.66460262,-567.141147189774,False
M0818,1293.07445072901,-554.316551939584,False
M0875,-1757.13290101499,180.889754969627,False
M0904,-1219.11320995301,260.382434460334,False
M0913,-1891.50092273601,271.297886589542,False
M0917,-1271.664714974,275.098184919916,False
M1198,-2191.65524027002,-128.86752067972,False
M1279,450.027368868992,-75.0606057597324,False
M1284,362.009996824025,-73.5911269700155,False
M1301,-151.334738523001,-284.02051841002,False
M1380,-542.432539955014,417.272125319578,False
M1393,1410.23391297698,-502.552559539676,False
M1565,-539.068934124021,417.628444219939,False
M1598,-2302.57680109597,257.664941890165,False
M1630,-171.033766332024,-297.696219890378,False
M1933,255.202819353028,-393.615475759842,False
M0002,47.5964494289947,-434.993380179629,True
M0005,166.25983224099,-390.435668890364,False
M0008,171.741831509979,-389.180245350115,False
M0018,181.880289666995,-387.328959760256,True
M0023,-40.4214007090195,-456.108664560132,False
M0024,110.175375234976,-408.306337960064,False
M0025,69.7563500740216,-420.21661647968,True
M0039,63.6900503310026,-420.688274020329,False
M0058,225.53457460698,-367.859508999623,False
M0062,208.310213021003,-367.792915330268,False
M0071,249.455273867003,-376.177345880307,False
M0073,235.133437606972,-378.623082979582,False
M0083,204.428927983972,-380.482707169838,False
M0085,245.757823013992,-379.283354359679,False
M0086,252.062821966014,-377.926838549785,False
M0103,-38.0834854160203,-213.501723470166,False
M0108,492.626990780991,-371.870326880366,False
M0109,599.858444435988,-416.947667569853,False
M0110,695.408183550986,-415.758859960362,False
M0111,463.963939232985,-368.483816079795,False
M0112,26.0166772389784,-133.322722850367,False
M0113,-72.7388315059943,-231.705897400156,False
M0115,439.95943291398,-364.894296729937,False
M0116,557.556804243999,-426.777156460099,False
M0124,249.431497743004,-379.805076239631,False
M0126,25.0226944480091,-136.595668829978,False
M0130,559.573926741024,-427.898290690035,True
M0134,-148.589654766023,-274.512332630344,False
M0140,300.357418107975,-370.868074160069,False
M0152,-1088.96611674101,-212.862360569648,False
M0154,-953.949395633012,-257.582396890037,False
M0163,-588.433218837017,-458.355970559642,False
M0164,-1336.29773278802,-203.540332189761,False
M0165,-1023.01567301102,-234.109498360194,False
M0167,-1609.32328393898,-49.3183249300346,False
M0171,-958.575495620025,-258.778615290299,False
M0176,-1357.30885277299,-197.368026180193,False
M0180,-977.177732217999,-259.293620400131,False
M0191,-964.874980135995,-256.531644689851,False
M0193,-1637.420062883,-52.5036255996674,False
M0200,-1640.93147210201,-62.997786779888,False
M0201,-389.792451329005,-608.579655090347,False
M0203,-457.115019941994,-584.571813140064,False
M0210,-441.454817174992,-598.976123079658,True
M0212,-435.881233202992,-596.167472380213,False
M0216,-295.006463746016,-549.569034470245,False
M0218,-317.783307893027,-571.272996740416,False
M0221,-266.062144363008,-536.272045539692,False
M0222,-243.344851472008,-527.974299450405,False
M0225,-288.203139925026,-558.769262059592,True
M0227,-414.38215112302,-612.28901743982,False
M0234,-279.608021942026,-556.096701510251,False
M0237,-320.492263927998,-572.162947019562,False
M0244,-260.13877489802,-534.249969850294,False
M0275,279.664219003986,-385.438213090412,False
M0276,281.250649822992,-385.33100305032,False
M0289,315.828323844995,-377.311928680167,False
M0298,351.164269735978,-385.678459770046,False
M0304,968.240956404014,-523.575463759713,False
M0314,911.453040810011,-535.423881269991,False
M0322,-59.4322374169715,-460.943726119585,False
M0327,844.997720282001,-462.797237119637,False
M0335,737.36228585901,-389.538368729874,False
M0337,-42.2725549379829,-454.616032419726,False
M0338,-153.175039548019,-479.801046219654,False
M0340,-122.385138518992,-476.531352650374,False
M0341,-44.4120202119811,-460.802679199725,False
M0342,-66.1041807960137,-464.051671019755,False
M0343,732.243618706998,-383.870882440358,False
M0350,-55.8136102100252,-457.865890960209,False
M0365,-1957.94571759499,-163.569682219997,False
M0391,-2168.49328042899,-259.334078829736,False
M0399,-2170.64767109201,-261.173441070132,False
M0410,-138.709637404012,-480.160549289547,False
M0442,1231.13038639602,-555.107538299635,False
M0444,-171.167541530973,562.827662790194,False
M0446,1214.33623282402,-559.914195340127,False
M0449,-341.293939568975,-577.545190170407,False
M0452,342.899323748017,-370.104370620102,False
M0456,327.106661188009,-381.275098009966,False
M0462,-97.2356191530125,-251.457362920046,False
M0471,-40.8587106519844,-220.984076060355,False
M0478,-144.802370764024,472.704675439745,False
M0480,1433.269298559,-299.795905250125,False
M0483,-147.460057549994,475.547603930347,False
M0486,-217.092113148014,575.51000114996,False
M0487,630.889964858012,-459.404081209563,False
M0491,574.259973955981,-443.664584670216,False
M0496,1196.00965292501,-548.353558829986,False
M0499,1216.71301325102,-552.177260399796,False
M0504,1649.63676715799,-642.727592189796,False
M0510,1706.186906947,-673.863275500014,False
M0513,1650.65082348301,-643.797772400081,False
M0518,1156.88358350802,-595.631947490387,False
M0520,1081.39018641098,-585.795884319581,False
M0521,-2261.48636472499,-364.496769309975,False
M0525,1688.920335881,-659.108114800416,False
M0528,-172.371489748999,563.791357929818,False
M0530,1109.019493511,-597.548549620435,False
M0535,1653.03361957899,-655.798604610376,False
M0539,1273.61315888801,-320.452534279786,False
M0601,-929.653137181012,471.7804023996,False
M0604,-999.478324679018,501.364929590374,False
M0609,-728.024156350992,390.47752861958,False
M0610,-741.415706543019,387.950317190029,False
M0615,-2258.42912461801,-161.389611429535,False
M0630,-1222.72866548202,529.629159290344,False
M0632,-837.591513869003,437.138319309801,False
M0635,-1002.24727079598,485.008844540454,False
M0636,-1166.82245547598,566.265213130042,False
M0639,-1173.43277186801,573.186594700441,False
M0641,-920.420171063975,479.931019560434,False
M0642,-1011.92119396001,506.954446500167,False
M0688,263.404798240983,-389.7508843299,False
M0708,-576.670459621993,399.005932950415,False
M0714,738.904562444019,-71.6994847999886,False
M0719,283.372318468988,-68.3053266396746,False
M0726,-438.711118608015,437.85063310992,False
M0728,831.998492714018,-43.9172858903185,False
M0743,694.851318007975,-76.8979210499674,False
M0744,850.080337095016,-29.7961372500286,False
M0750,793.075121595,-73.1347834998742,False
M0753,-143.324458522024,-280.956092299893,False
M0755,328.46050254599,-417.751724990085,False
