iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
2040	1.906	-1704.444	-17.803	-1686.642	0.32	0.914	20.133	0.628
2050	1.916	-1704.444	-17.803	-1686.642	0.32	0.914	20.133	0.628
2060	1.925	-1704.202	-17.925	-1686.277	0.32	0.905	19.79	0.622
2070	1.935	-1704.202	-17.925	-1686.277	0.32	0.905	19.79	0.622
2080	1.945	-1706.219	-17.783	-1688.435	0.32	0.904	20.607	0.617
2090	1.954	-1705.522	-18.519	-1687.003	0.32	0.928	19.324	0.576
2100	1.963	-1704.053	-18.312	-1685.742	0.32	0.935	18.991	0.605
2110	1.972	-1705.779	-18.877	-1686.903	0.32	0.948	17.255	0.595
2120	1.982	-1704.719	-19.512	-1685.207	0.32	0.942	15.762	0.574
2130	1.991	-1704.719	-19.512	-1685.207	0.32	0.942	15.762	0.574
2140	2.0	-1705.933	-20.678	-1685.255	0.32	0.914	13.942	0.52
2150	2.01	-1705.881	-20.991	-1684.89	0.32	0.914	12.964	0.522
2160	2.019	-1706.691	-20.066	-1686.625	0.32	0.925	15.887	0.52
2170	2.029	-1706.486	-19.434	-1687.052	0.32	0.91	17.267	0.539
2180	2.038	-1705.904	-18.397	-1687.506	0.32	0.897	19.3	0.585
2190	2.047	-1705.642	-18.293	-1687.349	0.32	0.908	19.52	0.591
2200	2.056	-1705.588	-18.681	-1686.908	0.32	0.932	18.564	0.579
2210	2.065	-1705.657	-18.667	-1686.99	0.32	0.933	18.579	0.58
2220	2.074	-1705.957	-20.556	-1685.401	0.32	0.904	13.908	0.53
2230	2.084	-1706.274	-20.936	-1685.338	0.32	0.909	12.788	0.532
2240	2.093	-1706.321	-20.137	-1686.185	0.32	0.917	14.327	0.555
2250	2.102	-1706.275	-20.305	-1685.971	0.32	0.899	14.692	0.529
2260	2.112	-1706.281	-19.978	-1686.303	0.32	0.9	15.512	0.535
2270	2.121	-1705.909	-18.472	-1687.437	0.32	0.902	19.428	0.576
2280	2.13	-1706.784	-18.092	-1688.692	0.32	0.903	19.374	0.615
2290	2.139	-1705.846	-17.074	-1688.773	0.32	0.924	23.535	0.631
2300	2.149	-1704.708	-17.548	-1687.16	0.32	0.934	21.127	0.634
2310	2.158	-1704.708	-17.548	-1687.16	0.32	0.934	21.127	0.634
2320	2.168	-1704.708	-17.548	-1687.16	0.32	0.934	21.127	0.634
2330	2.177	-1705.947	-17.561	-1688.386	0.32	0.922	21.504	0.622
2340	2.186	-1706.084	-18.879	-1687.206	0.32	0.896	18.188	0.566
2350	2.195	-1705.599	-18.525	-1687.075	0.32	0.927	18.889	0.586
2360	2.204	-1703.883	-17.743	-1686.141	0.32	0.927	20.679	0.623
2370	2.214	-1703.883	-17.743	-1686.141	0.32	0.927	20.679	0.623
2380	2.223	-1703.883	-17.743	-1686.141	0.32	0.927	20.679	0.623
2390	2.232	-1703.883	-17.743	-1686.141	0.32	0.927	20.679	0.623
2400	2.241	-1703.883	-17.743	-1686.141	0.32	0.927	20.679	0.623
2410	2.25	-1704.301	-16.816	-1687.485	0.32	0.924	23.705	0.656
2420	2.259	-1704.301	-16.816	-1687.485	0.32	0.924	23.705	0.656
2430	2.269	-1704.765	-16.705	-1688.06	0.32	0.93	24.065	0.661
2440	2.279	-1704.397	-16.982	-1687.415	0.32	0.943	23.573	0.643
2450	2.287	-1703.952	-17.019	-1686.933	0.32	0.929	23.171	0.645
2460	2.296	-1703.952	-17.019	-1686.933	0.32	0.929	23.171	0.645
2470	2.306	-1703.952	-17.019	-1686.933	0.32	0.929	23.171	0.645
2480	2.315	-1703.952	-17.019	-1686.933	0.32	0.929	23.171	0.645
2490	2.325	-1703.914	-18.124	-1685.79	0.32	0.939	19.666	0.609
2500	2.334	-1705.455	-18.507	-1686.948	0.32	0.919	19.217	0.579
2510	2.343	-1706.363	-19.607	-1686.755	0.32	0.888	16.058	0.552
2520	2.352	-1706.78	-20.165	-1686.615	0.32	0.882	14.513	0.544
2530	2.361	-1706.251	-19.779	-1686.472	0.32	0.898	15.945	0.541
2540	2.371	-1708.189	-18.809	-1689.381	0.32	0.855	17.927	0.576
2550	2.38	-1707.067	-19.274	-1687.793	0.32	0.878	17.06	0.556
2560	2.39	-1706.498	-19.841	-1686.657	0.32	0.903	16.043	0.533
2570	2.399	-1707.045	-19.166	-1687.879	0.32	0.873	17.014	0.566
2580	2.408	-1707.045	-19.166	-1687.879	0.32	0.873	17.014	0.566
2590	2.417	-1704.165	-17.74	-1686.425	0.32	0.914	20.434	0.627
2600	2.426	-1703.709	-18.154	-1685.556	0.32	0.925	19.404	0.61
2610	2.435	-1703.709	-18.154	-1685.556	0.32	0.925	19.404	0.61
2620	2.445	-1703.709	-18.154	-1685.556	0.32	0.925	19.404	0.61
2630	2.454	-1705.464	-19.043	-1686.422	0.32	0.916	17.523	0.569
2640	2.464	-1704.123	-17.735	-1686.388	0.32	0.938	20.785	0.622
2650	2.473	-1703.897	-17.591	-1686.306	0.32	0.939	21.412	0.623
2660	2.482	-1703.897	-17.591	-1686.306	0.32	0.939	21.412	0.623
2670	2.492	-1703.706	-17.591	-1686.115	0.32	0.937	21.459	0.622
