iter	hours	assortment	log_posterior	log_prior	loglik	missing	mixture	null_assortment	scale	shape
2030	1.506	0.561	-3603.841	-26.826	-3577.016	0.32	0.933	0.447	5.05	0.428
2040	1.514	0.561	-3603.841	-26.826	-3577.016	0.32	0.933	0.447	5.05	0.428
2050	1.521	0.561	-3603.841	-26.826	-3577.016	0.32	0.933	0.447	5.05	0.428
2060	1.529	0.536	-3603.631	-27.43	-3576.201	0.32	0.924	0.446	4.664	0.414
2070	1.536	0.524	-3602.36	-25.497	-3576.863	0.32	0.921	0.444	6.213	0.447
2080	1.544	0.524	-3602.36	-25.497	-3576.863	0.32	0.921	0.444	6.213	0.447
2090	1.551	0.524	-3602.36	-25.497	-3576.863	0.32	0.921	0.444	6.213	0.447
2100	1.559	0.524	-3602.36	-25.497	-3576.863	0.32	0.921	0.444	6.213	0.447
2110	1.566	0.524	-3602.36	-25.497	-3576.863	0.32	0.921	0.444	6.213	0.447
2120	1.573	0.524	-3602.36	-25.497	-3576.863	0.32	0.921	0.444	6.213	0.447
2130	1.581	0.542	-3604.886	-28.14	-3576.746	0.32	0.905	0.448	4.114	0.408
2140	1.588	0.566	-3606.598	-25.599	-3580.999	0.32	0.927	0.45	5.799	0.464
2150	1.596	0.566	-3606.598	-25.599	-3580.999	0.32	0.927	0.45	5.799	0.464
2160	1.603	0.528	-3606.505	-26.369	-3580.136	0.32	0.919	0.451	5.173	0.449
2170	1.611	0.518	-3607.264	-23.883	-3583.381	0.32	0.875	0.449	7.278	0.505
2180	1.618	0.518	-3607.264	-23.883	-3583.381	0.32	0.875	0.449	7.278	0.505
2190	1.626	0.518	-3607.264	-23.883	-3583.381	0.32	0.875	0.449	7.278	0.505
2200	1.633	0.518	-3607.264	-23.883	-3583.381	0.32	0.875	0.449	7.278	0.505
2210	1.64	0.518	-3607.264	-23.883	-3583.381	0.32	0.875	0.449	7.278	0.505
2220	1.648	0.536	-3602.726	-24.286	-3578.44	0.32	0.911	0.445	7.252	0.479
2230	1.655	0.536	-3602.726	-24.286	-3578.44	0.32	0.911	0.445	7.252	0.479
2240	1.663	0.522	-3602.14	-24.242	-3577.897	0.32	0.915	0.444	7.398	0.475
2250	1.67	0.522	-3602.14	-24.242	-3577.897	0.32	0.915	0.444	7.398	0.475
2260	1.678	0.522	-3602.14	-24.242	-3577.897	0.32	0.915	0.444	7.398	0.475
2270	1.685	0.522	-3602.14	-24.242	-3577.897	0.32	0.915	0.444	7.398	0.475
2280	1.693	0.511	-3603.022	-24.774	-3578.247	0.32	0.916	0.445	6.806	0.466
2290	1.7	0.499	-3603.79	-23.349	-3580.441	0.32	0.899	0.445	8.239	0.501
2300	1.707	0.499	-3603.79	-23.349	-3580.441	0.32	0.899	0.445	8.239	0.501
2310	1.715	0.499	-3603.79	-23.349	-3580.441	0.32	0.899	0.445	8.239	0.501
2320	1.722	0.499	-3603.79	-23.349	-3580.441	0.32	0.899	0.445	8.239	0.501
2330	1.73	0.488	-3603.79	-22.337	-3581.453	0.32	0.883	0.443	9.547	0.524
2340	1.737	0.488	-3603.79	-22.337	-3581.453	0.32	0.883	0.443	9.547	0.524
2350	1.744	0.488	-3603.79	-22.337	-3581.453	0.32	0.883	0.443	9.547	0.524
2360	1.752	0.478	-3603.536	-21.678	-3581.858	0.32	0.9	0.442	10.641	0.537
2370	1.759	0.478	-3603.536	-21.678	-3581.858	0.32	0.9	0.442	10.641	0.537
2380	1.767	0.478	-3603.536	-21.678	-3581.858	0.32	0.9	0.442	10.641	0.537
2390	1.774	0.507	-3603.34	-23.979	-3579.362	0.32	0.917	0.445	7.601	0.485
2400	1.781	0.507	-3603.34	-23.979	-3579.362	0.32	0.917	0.445	7.601	0.485
2410	1.789	0.507	-3603.34	-23.979	-3579.362	0.32	0.917	0.445	7.601	0.485
2420	1.796	0.507	-3603.34	-23.979	-3579.362	0.32	0.917	0.445	7.601	0.485
2430	1.803	0.507	-3603.34	-23.979	-3579.362	0.32	0.917	0.445	7.601	0.485
2440	1.811	0.542	-3606.365	-23.174	-3583.191	0.32	0.912	0.447	8.213	0.518
2450	1.818	0.518	-3604.562	-21.473	-3583.088	0.32	0.916	0.443	10.771	0.551
2460	1.825	0.518	-3604.562	-21.473	-3583.088	0.32	0.916	0.443	10.771	0.551
2470	1.833	0.519	-3603.534	-22.395	-3581.139	0.32	0.92	0.443	9.522	0.524
2480	1.84	0.519	-3603.534	-22.395	-3581.139	0.32	0.92	0.443	9.522	0.524
2490	1.848	0.519	-3603.534	-22.395	-3581.139	0.32	0.92	0.443	9.522	0.524
2500	1.855	0.519	-3603.534	-22.395	-3581.139	0.32	0.92	0.443	9.522	0.524
2510	1.862	0.523	-3604.524	-24.818	-3579.705	0.32	0.889	0.448	6.552	0.474
2520	1.87	0.523	-3604.524	-24.818	-3579.705	0.32	0.889	0.448	6.552	0.474
2530	1.877	0.523	-3604.524	-24.818	-3579.705	0.32	0.889	0.448	6.552	0.474
2540	1.884	0.495	-3604.961	-24.246	-3580.715	0.32	0.953	0.444	7.471	0.475
2550	1.892	0.496	-3605.789	-21.968	-3583.82	0.32	0.935	0.443	10.122	0.536
2560	1.899	0.509	-3602.657	-22.295	-3580.362	0.32	0.907	0.443	9.717	0.523
2570	1.906	0.484	-3604.036	-21.828	-3582.208	0.32	0.911	0.442	10.364	0.536
2580	1.914	0.484	-3604.036	-21.828	-3582.208	0.32	0.911	0.442	10.364	0.536
2590	1.921	0.484	-3605.774	-20.855	-3584.919	0.32	0.934	0.441	11.972	0.563
2600	1.928	0.497	-3606.465	-21.915	-3584.55	0.32	0.948	0.442	10.3	0.535
2610	1.936	0.495	-3603.469	-21.341	-3582.127	0.32	0.953	0.439	11.671	0.534
2620	1.943	0.495	-3603.469	-21.341	-3582.127	0.32	0.953	0.439	11.671	0.534
2630	1.951	0.495	-3603.469	-21.341	-3582.127	0.32	0.953	0.439	11.671	0.534
2640	1.958	0.495	-3603.469	-21.341	-3582.127	0.32	0.953	0.439	11.671	0.534
